"State","County","dairyCount","hogCount","broilerCount","layerCount","beefCount","weighted_dairy","weighted_hog","weighted_broiler","weighted_layer","weighted_beef","totalCount","Area..mi.2.","Area_km2","density_per_km2"
"montana","wheatland",0,10973,0,0,0,0,1207.03,0,0,0,1207.03,1423,3685.55577,0.327502844977977
"montana","wibaux",0,0,0,0,0,0,0,0,0,0,0,889,2302.50111,0
"montana","yellowstone",0,12720,0,0,1708,0,1399.2,0,0,1503.04,2902.24,2635,6824.62365,0.425260080092475
"nebraska","adams",0,48272,0,0,27935,0,5309.92,0,0,24582.8,29892.72,563,1458.16437,20.5002403124142
"nebraska","antelope",6703,138674,0,0,69264,9049.05,15254.14,0,0,60952.32,85255.51,857,2219.62143,38.4099328145341
"nebraska","arthur",0,16098,0,0,0,0,1770.78,0,0,0,1770.78,715,1851.84285,0.956225848213848
"nebraska","banner",0,0,0,0,36969,0,0,0,0,32532.72,32532.72,746,1932.13254,16.837726877681
"nebraska","blaine",0,0,0,0,35268,0,0,0,0,31035.84,31035.84,711,1841.48289,16.8537216221433
"nebraska","boone",0,73054,0,0,67626,0,8035.94,0,0,59510.88,67546.82,687,1779.32313,37.9620873022653
"nebraska","boxbutte",0,0,0,0,14926,0,0,0,0,13134.88,13134.88,1075,2784.23925,4.71758308845046
"nebraska","boyd",0,0,0,0,9498,0,0,0,0,8358.24,8358.24,540,1398.5946,5.97617065016553
"nebraska","brown",0,52939,0,0,64930,0,5823.29,0,0,57138.4,62961.69,1221,3162.37779,19.9096041589642
"nebraska","buffalo",0,53773,0,0,24455,0,5915.03,0,0,21520.4,27435.43,968,2507.11032,10.9430485691591
"nebraska","burt",0,45165,0,0,15360,0,4968.15,0,0,13516.8,18484.95,493,1276.86507,14.4768233028726
"nebraska","butler",0,57344,3805701,1543642,18878,0,6307.84,8372.5422,6174.568,16612.64,37467.5902,584,1512.55416,24.7710734536607
"nebraska","cass",0,51096,0,0,0,0,5620.56,0,0,0,5620.56,559,1447.80441,3.8821265919476
"nebraska","cedar",0,94403,0,0,48630,0,10384.33,0,0,42794.4,53178.73,740,1916.5926,27.7464965689631
"nebraska","chase",0,58541,0,0,107201,0,6439.51,0,0,94336.88,100776.39,894,2315.45106,43.5234377184375
"nebraska","cherry",0,0,0,0,0,0,0,0,0,0,0,5961,15438.93039,0
"nebraska","cheyenne",0,0,0,0,40152,0,0,0,0,35333.76,35333.76,1196,3097.62804,11.4067149263021
"nebraska","clay",0,51742,0,0,34009,0,5691.62,0,0,29927.92,35619.54,573,1484.06427,24.0013459794433
"nebraska","colfax",0,75457,380570,0,59751,0,8300.27,837.254,0,52580.88,61718.404,413,1069.66587,57.6987690557987
"nebraska","cuming",0,197499,380570,0,309456,0,21724.89,837.254,0,272321.28,294883.424,572,1481.47428,199.047278768822
"nebraska","custer",0,49890,0,0,114012,0,5487.9,0,0,100330.56,105818.46,2579,6679.58421,15.8420729005227
"nebraska","dakota",0,19100,0,0,0,0,2101,0,0,0,2101,264,683.75736,3.07272743652807
"nebraska","dawes",0,0,0,0,8998,0,0,0,0,7918.24,7918.24,1396,3615.62604,2.19000524733471
"nebraska","dawson",0,110945,0,0,145619,0,12203.95,0,0,128144.72,140348.67,1013,2623.65987,53.4934697918751
"nebraska","deuel",0,0,0,0,35170,0,0,0,0,30949.6,30949.6,440,1139.5956,27.1584060170117
"nebraska","dixon",5290,46200,0,514547,0,7141.5,5082,0,2058.188,0,14281.688,476,1232.83524,11.5844255068504
"nebraska","dodge",0,46738,761140,0,26663,0,5141.18,1674.508,0,23463.44,30279.128,534,1383.05466,21.8929366103289
"nebraska","douglas",0,0,0,0,0,0,0,0,0,0,0,331,857.28669,0
"nebraska","dundy",0,0,0,0,11789,0,0,0,0,10374.32,10374.32,920,2382.7908,4.35385263364287
"nebraska","fillmore",0,56013,0,0,19950,0,6161.43,0,0,17556,23717.43,576,1491.83424,15.8981670778652
"nebraska","franklin",0,0,0,0,39095,0,0,0,0,34403.6,34403.6,576,1491.83424,23.0612752258589
"nebraska","frontier",0,0,0,0,0,0,0,0,0,0,0,975,2525.24025,0
"nebraska","furnas",5946,48058,0,0,10134,8027.1,5286.38,0,0,8917.92,22231.4,718,1859.61282,11.954854129259
"nebraska","gage",0,27956,0,1029095,0,0,3075.16,0,4116.38,0,7191.54,855,2214.44145,3.24756384956577
"nebraska","garden",0,0,0,0,0,0,0,0,0,0,0,1705,4415.93295,0
"nebraska","garfield",0,0,0,0,39799,0,0,0,0,35023.12,35023.12,570,1476.2943,23.7236708155007
"nebraska","gosper",0,60108,0,0,0,0,6611.88,0,0,0,6611.88,458,1186.21542,5.57392855338198
"nebraska","grant",0,0,0,0,0,0,0,0,0,0,0,776,2009.83224,0
"nebraska","greeley",0,52805,0,0,38189,0,5808.55,0,0,33606.32,39414.87,570,1476.2943,26.6985180393909
"nebraska","hall",0,7238,0,514547,50666,0,796.18,0,2058.188,44586.08,47440.448,546,1414.13454,33.5473370164624
"nebraska","hamilton",0,49970,380570,0,16749,0,5496.7,837.254,0,14739.12,21073.074,544,1408.95456,14.9565320261287
"nebraska","harlan",0,51040,0,0,0,0,5614.4,0,0,0,5614.4,553,1432.26447,3.91994643279813
"nebraska","hayes",0,0,0,0,38925,0,0,0,0,34254,34254,713,1846.66287,18.5491356091434
"nebraska","hitchcock",0,0,0,0,0,0,0,0,0,0,0,710,1838.8929,0
"nebraska","holt",0,53495,0,0,15517,0,5884.45,0,0,13654.96,19539.41,2413,6249.64587,3.12648274901375
"nebraska","hooker",0,0,0,0,0,0,0,0,0,0,0,721,1867.38279,0
"nebraska","howard",0,46135,0,0,24568,0,5074.85,0,0,21619.84,26694.69,570,1476.2943,18.0822279134994
"nebraska","jefferson",5654,47238,0,514547,0,7632.9,5196.18,0,2058.188,0,14887.268,573,1484.06427,10.0314173051279
"nebraska","johnson",0,37188,761140,0,0,0,4090.68,1674.508,0,0,5765.188,376,973.83624,5.9200795402726
"nebraska","kearney",0,0,0,0,78760,0,0,0,0,69308.8,69308.8,516,1336.43484,51.8609646542887
"nebraska","keith",0,0,0,0,0,0,0,0,0,0,0,1061,2747.97939,0
"nebraska","keyapaha",0,0,0,0,34597,0,0,0,0,30445.36,30445.36,773,2002.06227,15.2069995305391
"nebraska","kimball",0,0,0,0,0,0,0,0,0,0,0,952,2465.67048,0
"nebraska","knox",0,119070,0,514547,50970,0,13097.7,0,2058.188,44853.6,60009.488,1108,2869.70892,20.9113501309394
"nebraska","lancaster",0,9015,761140,0,0,0,991.65,1674.508,0,0,2666.158,839,2173.00161,1.22694708910041
"nebraska","lincoln",0,0,0,0,173778,0,0,0,0,152924.64,152924.64,2564,6640.73436,23.028272433412
"nebraska","logan",0,0,0,0,0,0,0,0,0,0,0,571,1478.88429,0
"nebraska","loup",0,0,0,0,0,0,0,0,0,0,0,570,1476.2943,0
"nebraska","madison",0,40630,380570,0,54791,0,4469.3,837.254,0,48216.08,53522.634,859,2224.80141,24.0572636098788
"nebraska","mcpherson",0,0,0,0,0,0,0,0,0,0,0,573,1484.06427,0
"nebraska","merrick",0,68735,0,0,30140,0,7560.85,0,0,26523.2,34084.05,485,1256.14515,27.1338467532992
"nebraska","morrill",0,0,0,0,95312,0,0,0,0,83874.56,83874.56,1424,3688.14576,22.7416608393482
"nebraska","nance",0,56069,0,0,0,0,6167.59,0,0,0,6167.59,441,1142.18559,5.3998142280888
"nebraska","nemaha",0,0,380570,0,0,0,0,837.254,0,0,837.254,409,1059.30591,0.790379806339417
"nebraska","nuckolls",0,0,0,0,0,0,0,0,0,0,0,575,1489.24425,0
"nebraska","otoe",0,50610,0,0,0,0,5567.1,0,0,0,5567.1,616,1595.43384,3.48939571195256
"nebraska","pawnee",0,0,0,0,0,0,0,0,0,0,0,432,1118.87568,0
"nebraska","perkins",0,75442,0,0,11463,0,8298.62,0,0,10087.44,18386.06,883,2286.96117,8.03951559877162
"nebraska","phelps",0,53400,0,0,192632,0,5874,0,0,169516.16,175390.16,540,1398.5946,125.404573991634
"nebraska","pierce",0,38517,0,0,26708,0,4236.87,0,0,23503.04,27739.91,574,1486.65426,18.6592880041927
"nebraska","platte",0,566895,3044560,0,98211,0,62358.45,6698.032,0,86425.68,155482.162,678,1756.01322,88.5427058459161
"nebraska","polk",5962,37798,380570,0,21267,8048.7,4157.78,837.254,0,18714.96,31758.694,439,1137.00561,27.9318709781916
"nebraska","redwillow",5896,27812,0,0,32667,7959.6,3059.32,0,0,28746.96,39765.88,717,1857.02283,21.4137808957362
"nebraska","richardson",0,67565,0,0,0,0,7432.15,0,0,0,7432.15,554,1434.85446,5.17972394217599
"nebraska","rock",0,0,0,0,0,0,0,0,0,0,0,1008,2610.70992,0
"nebraska","saline",0,28820,0,0,30533,0,3170.2,0,0,26869.04,30039.24,575,1489.24425,20.1707946832764
"nebraska","sarpy",0,0,0,0,423,0,0,0,0,372.24,372.24,241,624.18759,0.596359181059655
"nebraska","saunders",0,51815,1141710,0,34307,0,5699.65,2511.762,0,30190.16,38401.572,754,1952.85246,19.6643488366756
"nebraska","scottsbluff",0,57678,0,0,56510,0,6344.58,0,0,49728.8,56073.38,739,1914.00261,29.2963968319772
"nebraska","seward",0,24696,1522280,0,17890,0,2716.56,3349.016,0,15743.2,21808.776,575,1489.24425,14.6441901655823
"nebraska","sheridan",0,0,0,0,0,0,0,0,0,0,0,2441,6322.16559,0
"nebraska","sherman",0,0,0,0,40592,0,0,0,0,35720.96,35720.96,566,1465.93434,24.3673669586047
"nebraska","sioux",0,0,0,0,0,0,0,0,0,0,0,1313,3400.65687,0
"nebraska","stanton",0,67251,0,0,16955,0,7397.61,0,0,14920.4,22318.01,430,1113.6957,20.0395942985144
"nebraska","thayer",0,53358,0,0,0,0,5869.38,0,0,0,5869.38,575,1489.24425,3.94118023285972
"nebraska","thomas",0,35100,0,0,0,0,3861,0,0,0,3861,713,1846.66287,2.0907985224179
"nebraska","thurston",0,0,0,0,27046,0,0,0,0,23800.48,23800.48,394,1020.45606,23.323375628736
"nebraska","valley",0,0,0,0,31573,0,0,0,0,27784.24,27784.24,568,1471.11432,18.8865267792377
"nebraska","washington",6546,26600,761140,0,2260,8837.1,2926,1674.508,0,1988.8,15426.408,390,1010.0961,15.2722181582525
"nebraska","wayne",6283,28040,0,514547,0,8482.05,3084.4,0,2058.188,0,13624.638,444,1149.95556,11.8479691510862
"nebraska","webster",0,14122,0,0,0,0,1553.42,0,0,0,1553.42,575,1489.24425,1.04309283047425
"nebraska","wheeler",0,46927,0,0,36877,0,5161.97,0,0,32451.76,37613.73,575,1489.24425,25.2569247791287
"nebraska","york",0,53456,761140,0,24184,0,5880.16,1674.508,0,21281.92,28836.588,576,1491.83424,19.3296193550297
"nevada","carsoncity",0,0,0,0,0,0,0,0,0,0,0,144,372.95856,0
"nevada","churchill",30463,0,0,0,0,41125.05,0,0,0,0,41125.05,4929,12766.06071,3.22143619196372
"nevada","clark",0,1000,0,0,0,0,110,0,0,0,110,7911,20489.41089,0.00536862677948863
"nevada","douglas",0,0,0,0,0,0,0,0,0,0,0,710,1838.8929,0
"nevada","elko",0,0,0,0,0,0,0,0,0,0,0,17182,44501.20818,0
"nevada","esmeralda",0,0,0,0,0,0,0,0,0,0,0,3589,9295.47411,0
"nevada","eureka",0,0,0,0,0,0,0,0,0,0,0,4176,10815.79824,0
"nevada","humboldt",0,0,0,0,0,0,0,0,0,0,0,9658,25014.12342,0
"nevada","lander",0,0,0,0,0,0,0,0,0,0,0,5798,15016.76202,0
"nevada","lincoln",0,0,0,0,0,0,0,0,0,0,0,10635,27544.54365,0
"nevada","lyon",0,0,0,0,500,0,0,0,0,440,440,1994,5164.44006,0.0851980069258467
"nevada","mineral",0,0,0,0,0,0,0,0,0,0,0,3757,9730.59243,0
"nevada","nye",0,0,0,0,0,0,0,0,0,0,0,18147,47000.54853,0
"nevada","pershing",0,0,0,0,0,0,0,0,0,0,0,6009,15563.24991,0
"nevada","storey",0,0,0,0,0,0,0,0,0,0,0,264,683.75736,0
"nevada","washoe",0,0,0,0,0,0,0,0,0,0,0,6342,16425.71658,0
"nevada","whitepine",0,0,0,0,0,0,0,0,0,0,0,8877,22991.34123,0
"new hampshire","belknap",0,0,0,0,0,0,0,0,0,0,0,401,1038.58599,0
"new hampshire","carroll",0,0,0,0,0,0,0,0,0,0,0,934,2419.05066,0
"new hampshire","cheshire",0,0,0,0,0,0,0,0,0,0,0,708,1833.71292,0
"new hampshire","coos",0,0,0,0,0,0,0,0,0,0,0,1801,4664.57199,0
"new hampshire","grafton",0,0,0,159544,0,0,0,0,638.176,0,638.176,1714,4439.24286,0.143757847931753
"new hampshire","hillsborough",0,1000,0,0,0,0,110,0,0,0,110,876,2268.83124,0.0484831123887381
"new hampshire","merrimack",0,0,0,0,0,0,0,0,0,0,0,934,2419.05066,0
"new hampshire","rockingham",0,0,0,0,0,0,0,0,0,0,0,695,1800.04305,0
"new hampshire","strafford",0,0,0,0,0,0,0,0,0,0,0,369,955.70631,0
"new hampshire","sullivan",3023,0,0,0,0,4081.05,0,0,0,0,4081.05,537,1390.82463,2.93426641430703
"new jersey","atlantic",0,0,0,0,0,0,0,0,0,0,0,561,1452.98439,0
"new jersey","bergen",0,0,0,0,0,0,0,0,0,0,0,234,606.05766,0
"new jersey","burlington",0,0,0,0,0,0,0,0,0,0,0,805,2084.94195,0
"new jersey","camden",0,0,0,0,0,0,0,0,0,0,0,222,574.97778,0
"new jersey","capemay",0,0,0,0,0,0,0,0,0,0,0,255,660.44745,0
"new jersey","cumberland",0,0,0,0,0,0,0,0,0,0,0,489,1266.50511,0
"new jersey","essex",0,0,0,0,0,0,0,0,0,0,0,126,326.33874,0
"new jersey","gloucester",500,0,0,0,0,675,0,0,0,0,675,325,841.74675,0.801903898054849
"new jersey","hudson",0,0,0,0,0,0,0,0,0,0,0,47,121.72953,0
"new jersey","hunterdon",0,0,0,0,0,0,0,0,0,0,0,430,1113.6957,0
"new jersey","mercer",0,0,0,0,0,0,0,0,0,0,0,226,585.33774,0
"new jersey","middlesex",0,0,0,0,0,0,0,0,0,0,0,311,805.48689,0
"new jersey","monmouth",0,0,0,0,0,0,0,0,0,0,0,472,1222.47528,0
"new jersey","morris",0,0,0,0,0,0,0,0,0,0,0,469,1214.70531,0
"new jersey","ocean",0,0,0,0,0,0,0,0,0,0,0,636,1647.23364,0
"new jersey","passaic",0,0,0,0,0,0,0,0,0,0,0,185,479.14815,0
"new jersey","salem",0,0,0,439659,0,0,0,0,1758.636,0,1758.636,338,875.41662,2.00891319609628
"new jersey","somerset",0,0,0,0,0,0,0,0,0,0,0,305,789.94695,0
"new jersey","sussex",0,0,0,0,0,0,0,0,0,0,0,521,1349.38479,0
"new jersey","union",0,0,0,0,0,0,0,0,0,0,0,103,266.76897,0
"new jersey","warren",0,0,0,439659,0,0,0,0,1758.636,0,1758.636,358,927.21642,1.89668340860486
"new mexico","bernalillo",0,0,0,0,0,0,0,0,0,0,0,1166,3019.92834,0
"new mexico","catron",0,0,0,0,0,0,0,0,0,0,0,6928,17943.45072,0
"new mexico","chaves",60550,0,0,0,13,81742.5,0,0,0,11.44,81753.94,6071,15723.82929,5.19936578375305
"new mexico","cibola",0,0,0,0,0,0,0,0,0,0,0,4540,11758.5546,0
"new mexico","colfax",0,0,0,0,5550,0,0,0,0,4884,4884,3757,9730.59243,0.501922163027026
"new mexico","curry",82805,0,0,0,5948,111786.75,0,0,0,5234.24,117020.99,1406,3641.52594,32.1351521115349
"new mexico","debaca",0,0,0,0,0,0,0,0,0,0,0,2325,6021.72675,0
"new mexico","donaana",16150,0,0,0,0,21802.5,0,0,0,0,21802.5,3807,9860.09193,2.2111862804914
"new mexico","eddy",8400,0,0,0,0,11340,0,0,0,0,11340,4182,10831.33818,1.04696204767563
"new mexico","grant",0,0,0,0,0,0,0,0,0,0,0,3966,10271.90034,0
"new mexico","guadalupe",0,0,0,0,0,0,0,0,0,0,0,3031,7850.25969,0
"new mexico","harding",0,0,0,0,0,0,0,0,0,0,0,2126,5506.31874,0
"new mexico","hidalgo",0,0,0,0,0,0,0,0,0,0,0,3446,8925.10554,0
"new mexico","lea",35140,0,0,0,0,47439,0,0,0,0,47439,4393,11377.82607,4.16942566252465
"new mexico","lincoln",0,0,0,0,0,0,0,0,0,0,0,4831,12512.24169,0
"new mexico","losalamos",0,0,0,0,0,0,0,0,0,0,0,109,282.30891,0
"new mexico","luna",8320,0,0,0,6601,11232,0,0,0,5808.88,17040.88,2965,7679.32035,2.21906096156023
"new mexico","mckinley",0,0,0,0,0,0,0,0,0,0,0,5449,14112.85551,0
"new mexico","mora",0,0,0,0,0,0,0,0,0,0,0,1931,5001.27069,0
"new mexico","otero",0,0,0,0,0,0,0,0,0,0,0,6627,17163.86373,0
"new mexico","quay",0,0,0,0,6893,0,0,0,0,6065.84,6065.84,2855,7394.42145,0.820326517904927
"new mexico","rioarriba",0,0,0,0,0,0,0,0,0,0,0,5858,15172.16142,0
"new mexico","roosevelt",62643,0,0,0,6730,84568.05,0,0,0,5922.4,90490.45,2449,6342.88551,14.2664485835879
"new mexico","sandoval",0,0,0,0,0,0,0,0,0,0,0,3710,9608.8629,0
"new mexico","sanjuan",0,0,0,0,0,0,0,0,0,0,0,5514,14281.20486,0
"new mexico","sanmiguel",0,0,0,0,0,0,0,0,0,0,0,4717,12216.98283,0
"new mexico","santafe",0,0,0,0,0,0,0,0,0,0,0,1909,4944.29091,0
"new mexico","sierra",0,0,0,0,0,0,0,0,0,0,0,4180,10826.1582,0
"new mexico","socorro",0,0,0,0,0,0,0,0,0,0,0,6647,17215.66353,0
"new mexico","taos",0,0,0,0,0,0,0,0,0,0,0,2203,5705.74797,0
"new mexico","torrance",0,0,0,0,0,0,0,0,0,0,0,3345,8663.51655,0
"new mexico","union",0,0,0,0,7087,0,0,0,0,6236.56,6236.56,3830,9919.6617,0.628706924551671
"new mexico","valencia",6057,0,0,0,4715,8176.95,0,0,0,4149.2,12326.15,1068,2766.10932,4.45613263036184
"new york","albany",0,0,0,0,0,0,0,0,0,0,0,533,1380.46467,0
"new york","allegany",3550,0,0,0,0,4792.5,0,0,0,0,4792.5,1034,2678.04966,1.78954859261273
"new york","bronx",0,0,0,0,0,0,0,0,0,0,0,57.43,148.7431257,0
"new york","broome",4450,0,0,0,0,6007.5,0,0,0,0,6007.5,715,1851.84285,3.24406576940371
"new york","cattaraugus",9770,0,0,0,0,13189.5,0,0,0,0,13189.5,1310,3392.8869,3.88739748442543
"new york","cayuga",41459,0,0,0,0,55969.65,0,0,0,0,55969.65,864,2237.75136,25.0115589249379
"new york","chautauqua",9245,0,0,0,0,12480.75,0,0,0,0,12480.75,1500,3884.985,3.2125606662574
"new york","chemung",3154,0,0,0,0,4257.9,0,0,0,0,4257.9,410.81,1063.9937919,4.00180906356283
"new york","chenango",5805,0,0,0,0,7836.75,0,0,0,0,7836.75,898.95,2328.2715105,3.36590898641243
"new york","clinton",16157,0,0,416429,0,21811.95,0,0,1665.716,0,23477.666,1118,2895.60882,8.10802406659336
"new york","columbia",5615,0,0,0,0,7580.25,0,0,0,0,7580.25,648,1678.31352,4.51658758013223
"new york","cortland",11178,0,0,0,0,15090.3,0,0,0,0,15090.3,502,1300.17498,11.6063608607512
"new york","delaware",0,0,0,0,0,0,0,0,0,0,0,1468,3802.10532,0
"new york","dutchess",0,0,0,0,0,0,0,0,0,0,0,825,2136.74175,0
"new york","erie",5905,0,0,416429,0,7971.75,0,0,1665.716,0,9637.466,1227,3177.91773,3.03263546095638
"new york","essex",0,0,0,0,0,0,0,0,0,0,0,1916,4962.42084,0
"new york","franklin",12850,0,0,0,0,17347.5,0,0,0,0,17347.5,1697,4395.21303,3.94690766558817
"new york","fulton",0,0,0,0,0,0,0,0,0,0,0,533,1380.46467,0
"new york","genesee",24903,0,0,416429,1153,33619.05,0,0,1665.716,1014.64,36299.406,495,1282.04505,28.3136743127708
"new york","greene",0,0,0,0,0,0,0,0,0,0,0,658,1704.21342,0
"new york","hamilton",0,0,0,0,0,0,0,0,0,0,0,1808,4682.70192,0
"new york","herkimer",5290,0,0,0,0,7141.5,0,0,0,0,7141.5,1458,3776.20542,1.89118419304636
"new york","jefferson",20778,0,0,0,0,28050.3,0,0,0,0,28050.3,1857,4809.61143,5.83213434354301
"new york","kings",0,0,0,0,0,0,0,0,0,0,0,96.9,250.970031,0
"new york","lewis",12306,0,0,0,0,16613.1,0,0,0,0,16613.1,1290,3341.0871,4.97236363577591
"new york","livingston",25223,0,0,0,0,34051.05,0,0,0,0,34051.05,640,1657.5936,20.5424598647099
"new york","madison",5100,0,0,0,0,6885,0,0,0,0,6885,662,1714.57338,4.01557616624142
"new york","monroe",0,0,0,0,0,0,0,0,0,0,0,1366,3537.92634,0
"new york","montgomery",6836,0,0,0,1198,9228.6,0,0,0,1054.24,10282.84,410,1061.8959,9.68347273965367
"new york","nassau",0,0,0,0,0,0,0,0,0,0,0,453,1173.26547,0
"new york","newyork",0,0,0,0,0,0,0,0,0,0,0,33.77,87.4639623,0
"new york","niagara",7569,0,0,0,0,10218.15,0,0,0,0,10218.15,1140,2952.5886,3.46074288846066
"new york","oneida",11768,0,0,0,0,15886.8,0,0,0,0,15886.8,1213,3141.65787,5.05682052514522
"new york","onondaga",18592,0,0,832858,0,25099.2,0,0,3331.432,0,28430.632,806,2087.53194,13.6192560483649
"new york","ontario",18867,0,0,0,892,25470.45,0,0,0,784.96,26255.41,662,1714.57338,15.3130862209
"new york","orange",0,0,0,0,0,0,0,0,0,0,0,839,2173.00161,0
"new york","orleans",2319,0,0,0,0,3130.65,0,0,0,0,3130.65,817,2116.02183,1.47949796907341
"new york","oswego",0,0,0,0,0,0,0,0,0,0,0,1312,3398.06688,0
"new york","otsego",0,0,0,0,0,0,0,0,0,0,0,1003,2597.75997,0
"new york","putnam",0,0,0,0,0,0,0,0,0,0,0,246,637.13754,0
"new york","queens",0,0,0,0,0,0,0,0,0,0,0,178.28,461.7434172,0
"new york","rensselaer",3043,0,0,0,0,4108.05,0,0,0,0,4108.05,665,1722.34335,2.38515160174073
"new york","richmond",0,0,0,0,0,0,0,0,0,0,0,102.5,265.473975,0
"new york","rockland",0,0,0,0,0,0,0,0,0,0,0,199,515.40801,0
"new york","saratoga",6951,0,0,416429,0,9383.85,0,0,1665.716,0,11049.566,844,2185.95156,5.05480825933764
"new york","schenectady",0,0,0,0,0,0,0,0,0,0,0,210,543.8979,0
"new york","schoharie",1500,0,0,0,0,2025,0,0,0,0,2025,626,1621.33374,1.24897172620364
"new york","schuyler",4737,0,0,0,0,6394.95,0,0,0,0,6394.95,342,885.77658,7.21959706814556
"new york","seneca",0,8352,0,0,0,0,918.72,0,0,0,918.72,325,841.74675,1.09144466551252
"new york","steuben",15069,5311,0,416429,1608,20343.15,584.21,0,1665.716,1415.04,24008.116,1404,3636.34596,6.60226399360527
"new york","stlawrence",29582,0,0,0,0,39935.7,0,0,0,0,39935.7,2821,7306.36179,5.46588044061257
"new york","suffolk",0,0,0,0,0,0,0,0,0,0,0,2373,6146.04627,0
"new york","sullivan",0,0,210475,416429,0,0,0,463.045,1665.716,0,2128.761,997,2582.22003,0.824391792824874
"new york","tioga",3138,0,0,0,0,4236.3,0,0,0,0,4236.3,523,1354.56477,3.12742520241391
"new york","tompkins",5090,4435,0,0,0,6871.5,487.85,0,0,0,7359.35,476,1232.83524,5.96945135994004
"new york","ulster",0,0,0,0,0,0,0,0,0,0,0,1161,3006.97839,0
"new york","warren",0,0,0,0,0,0,0,0,0,0,0,870,2253.2913,0
"new york","washington",21958,0,0,0,0,29643.3,0,0,0,0,29643.3,846,2191.13154,13.52876331651
"new york","wayne",6877,5154,0,416429,0,9283.95,566.94,0,1665.716,0,11516.606,1384,3584.54616,3.21284912676365
"new york","westchester",0,0,0,0,0,0,0,0,0,0,0,500,1294.995,0
"new york","wyoming",34787,0,0,0,0,46962.45,0,0,0,0,46962.45,596,1543.63404,30.423305513527
"new york","yates",3597,0,0,0,0,4855.95,0,0,0,0,4855.95,376,973.83624,4.98641332140196
"north carolina","alamance",0,0,0,0,0,0,0,0,0,0,0,435,1126.64565,0
"north carolina","alexander",0,0,5006982,0,0,0,0,11015.3604,0,0,11015.3604,263,681.16737,16.1712978118726
"north carolina","alleghany",0,0,0,0,0,0,0,0,0,0,0,236,611.23764,0
"north carolina","anson",4839,54594,6945168,0,0,6532.65,6005.34,15279.3696,0,0,27817.3596,537,1390.82463,20.0006233711866
"north carolina","ashe",0,0,0,0,0,0,0,0,0,0,0,427,1105.92573,0
"north carolina","avery",0,0,0,0,0,0,0,0,0,0,0,247,639.72753,0
"north carolina","beaufort",0,21214,0,0,0,0,2333.54,0,0,0,2333.54,959,2483.80041,0.939503830744597
"north carolina","bertie",0,0,5653044,0,0,0,0,12436.6968,0,0,12436.6968,741,1919.18259,6.48020509606645
"north carolina","bladen",0,688811,4360920,0,0,0,75769.21,9594.024,0,0,85363.234,887,2297.32113,37.1577281405147
"north carolina","brunswick",0,55272,0,0,0,0,6079.92,0,0,0,6079.92,860,2227.3914,2.72961456167964
"north carolina","buncombe",0,0,0,0,0,0,0,0,0,0,0,660,1709.3934,0
"north carolina","burke",0,0,807578,0,0,0,0,1776.6716,0,0,1776.6716,515,1333.84485,1.33199269765145
"north carolina","cabarrus",0,0,161516,0,0,0,0,355.3352,0,0,355.3352,365,945.34635,0.375878322267812
"north carolina","caldwell",0,0,484547,0,0,0,0,1066.0034,0,0,1066.0034,474,1227.65526,0.868324711939083
"north carolina","camden",0,0,0,0,0,0,0,0,0,0,0,306,792.53694,0
"north carolina","carteret",0,0,0,0,0,0,0,0,0,0,0,1341,3473.17659,0
"north carolina","caswell",0,0,0,0,0,0,0,0,0,0,0,428,1108.51572,0
"north carolina","catawba",0,0,484547,0,0,0,0,1066.0034,0,0,1066.0034,414,1072.25586,0.994168873089675
"north carolina","chatham",0,0,2261218,0,0,0,0,4974.6796,0,0,4974.6796,709,1836.30291,2.70907352643688
"north carolina","cherokee",0,0,0,208061,0,0,0,0,832.244,0,832.244,497,1287.22503,0.646541187907137
"north carolina","chowan",0,0,323031,0,0,0,0,710.6682,0,0,710.6682,233,603.46767,1.17764088339645
"north carolina","clay",0,0,0,0,0,0,0,0,0,0,0,221,572.38779,0
"north carolina","cleveland",0,0,1776671,0,0,0,0,3908.6762,0,0,3908.6762,469,1214.70531,3.21779790359194
"north carolina","columbus",0,219519,969093,0,0,0,24147.09,2132.0046,0,0,26279.0946,954,2470.85046,10.6356475332789
"north carolina","craven",0,50500,0,0,0,0,5555,0,0,0,5555,774,2004.65226,2.77105416776873
"north carolina","cumberland",0,86206,484547,0,0,0,9482.66,1066.0034,0,0,10548.6634,658,1704.21342,6.18975491931052
"north carolina","currituck",0,0,0,0,0,0,0,0,0,0,0,526,1362.33474,0
"north carolina","dare",0,0,0,0,0,0,0,0,0,0,0,1562,4045.56438,0
"north carolina","davidson",0,0,484547,0,0,0,0,1066.0034,0,0,1066.0034,567,1468.52433,0.725901081938493
"north carolina","davie",0,0,0,0,0,0,0,0,0,0,0,267,691.52733,0
"north carolina","duplin",0,1880384,14859430,208061,0,0,206842.24,32690.746,832.244,0,240365.23,819,2121.20181,113.315587827072
"north carolina","durham",0,0,0,0,0,0,0,0,0,0,0,298,771.81702,0
"north carolina","edgecombe",0,89435,2584249,0,0,0,9837.85,5685.3478,0,0,15523.1978,507,1313.12493,11.8215696354192
"north carolina","forsyth",0,0,0,0,0,0,0,0,0,0,0,413,1069.66587,0
"north carolina","franklin",0,12500,0,0,0,0,1375,0,0,0,1375,495,1282.04505,1.07250521344784
"north carolina","gaston",0,0,0,0,0,0,0,0,0,0,0,364,942.75636,0
